O630384,DRIVER,JC233793,600468,04/22/2019 12:55:00 PM,,CHICAGO,IL,60641,M,38,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O646127,DRIVER,JC261766,615286,04/22/2019 12:45:00 PM,,CHICAGO,IL,60614,M,57,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630423,DRIVER,JC233789,600499,04/22/2019 12:45:00 PM,,CHICAGO,IL,60645,M,51,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,N/A,N/A,,OTHER,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P142714,PASSENGER,JC233789,600499,04/22/2019 12:45:00 PM,6,,,,F,,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,N/A,N/A,N/A,,,,,,,,,
O630424,DRIVER,JC233789,600516,04/22/2019 12:45:00 PM,,CHICAGO,IL,60651,M,73,IL,D,HELMET NOT USED,DID NOT DEPLOY,NONE,"REPORTED, NOT EVIDENT",REFUSED,REFUSED,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630407,BICYCLE,JC233778,,04/22/2019 12:42:00 PM,,CHICAGO,IL,60647,M,,,,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),,NONE,NONINCAPACITATING INJURY,REFUSED,,,NONE,NOT OBSCURED,NORMAL,WITH TRAFFIC,OTHER LIGHT SOURCE USED,IN ROADWAY,TEST NOT OFFERED,,
O630396,DRIVER,JC233884,600477,04/22/2019 12:30:00 PM,,CHICAGO,IL,60617,F,51,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630395,DRIVER,JC233884,600479,04/22/2019 12:30:00 PM,,,,,M,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,IMPROPER PASSING,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630373,DRIVER,JC233799,600453,04/22/2019 12:30:00 PM,,OAK LAWN,IL,60453,M,23,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,NOT OBSCURED,UNKNOWN,,,,TEST NOT OFFERED,,
P142711,PASSENGER,JC233799,600453,04/22/2019 12:30:00 PM,3,,,,F,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P142712,PASSENGER,JC233799,600453,04/22/2019 12:30:00 PM,4,,IL,,M,,,,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O630374,DRIVER,JC233799,600455,04/22/2019 12:30:00 PM,,CHICAGO,IL,60621,M,95,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630371,DRIVER,JC233796,600452,04/22/2019 12:30:00 PM,,CHICAGO,IL,60657,F,23,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,IMPROPER LANE CHANGE,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630372,DRIVER,JC233796,600456,04/22/2019 12:30:00 PM,,CHICAGO,IL,60625,F,33,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630364,DRIVER,JC233736,600443,04/22/2019 12:20:00 PM,,CHICAGO,IL,60629,M,20,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,REFUSED,,,FOLLOWED TOO CLOSELY,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630365,DRIVER,JC233736,600449,04/22/2019 12:20:00 PM,,LANSING,IL,60438,M,43,IL,A,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,,,NONE,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630348,DRIVER,JC233729,600421,04/22/2019 12:15:00 PM,,CHICAGO,IL,60628,M,28,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FOLLOWED TOO CLOSELY,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630349,DRIVER,JC233729,600430,04/22/2019 12:15:00 PM,,NORTH BARRINGTON,IL,60010,M,33,IL,A,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630392,DRIVER,JC233791,600473,04/22/2019 12:05:00 PM,,CHICAGO,IL,60628,M,46,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,OTHER,OTHER,NORMAL,,,,TEST NOT OFFERED,,
O631899,DRIVER,JC236900,601896,04/22/2019 12:00:00 PM,,,,,F,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630624,DRIVER,JC234230,600689,04/22/2019 11:55:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630336,DRIVER,JC233722,600410,04/22/2019 11:55:00 AM,,CHICAGO,IL,60632,F,22,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FOLLOWED TOO CLOSELY,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630337,DRIVER,JC233722,600424,04/22/2019 11:55:00 AM,,CHICAGO,IL,60019,F,50,IL,C,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630360,DRIVER,JC233718,600438,04/22/2019 11:55:00 AM,,CHICAGO,IL,60615,M,28,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,IMPROPER LANE CHANGE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630361,DRIVER,JC233718,600448,04/22/2019 11:55:00 AM,,CHICAGO,IL,60620,F,68,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630445,DRIVER,JC233918,600518,04/22/2019 11:48:00 AM,,MATTESON,IL,60443,F,55,IL,,SAFETY BELT NOT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630444,DRIVER,JC233918,600523,04/22/2019 11:48:00 AM,,,,,M,43,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630344,DRIVER,JC233697,600418,04/22/2019 11:45:00 AM,,LANSING,IL,60438,F,0,IL,B,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,REFUSED,,,IMPROPER PASSING,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630345,DRIVER,JC233697,600427,04/22/2019 11:45:00 AM,,CHICAGO,IL,60647,M,36,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,REFUSED,,,NONE,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630355,DRIVER,JC233708,600435,04/22/2019 11:37:00 AM,,RIPON,WI,54971,M,60,WI,CD,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P142705,PASSENGER,JC233708,600435,04/22/2019 11:37:00 AM,3,RIPON,WI,54971,M,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O630356,DRIVER,JC233708,600450,04/22/2019 11:37:00 AM,,CHICAGO,IL,60623,F,20,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,"REPORTED, NOT EVIDENT",,,,UNKNOWN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630648,DRIVER,JC234348,600716,04/22/2019 11:34:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630378,DRIVER,JC233745,600459,04/22/2019 11:28:00 AM,,CHICAGO,IL,60616,F,42,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,IMPROPER TURN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P142715,PASSENGER,JC233745,600459,04/22/2019 11:28:00 AM,6,CHICAGO,IL,60616,F,70,,,SAFETY BELT NOT USED,DID NOT DEPLOY,NONE,"REPORTED, NOT EVIDENT",,,,,,,,,,,,
O630379,DRIVER,JC233745,600525,04/22/2019 11:28:00 AM,,CHICAGO,IL,60632,M,33,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630354,DRIVER,JC233738,600445,04/22/2019 11:26:00 AM,,CHICAGO,IL,60624,M,35,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,EMERGENCY VEHICLE ON CALL,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630362,DRIVER,JC233726,600434,04/22/2019 11:19:00 AM,,CHICAGO,IL,60615,F,39,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,REFUSED,,,IMPROPER LANE CHANGE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630363,DRIVER,JC233726,600439,04/22/2019 11:19:00 AM,,DEER PARK,IL,60010,M,,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,REFUSED,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630375,DRIVER,JC233817,600454,04/22/2019 11:15:00 AM,,,,,X,,,,SAFETY BELT USED,DID NOT DEPLOY,UNKNOWN,NO INDICATION OF INJURY,,,,IMPROPER TURN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630376,DRIVER,JC233817,600457,04/22/2019 11:15:00 AM,,CHICAGO,IL,60638,F,55,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630311,DRIVER,JC233675,600396,04/22/2019 11:15:00 AM,,,,,F,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,IMPROPER BACKING,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630312,DRIVER,JC233675,600407,04/22/2019 11:15:00 AM,,CHICAGO,IL,60638,M,26,IL,B,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630332,DRIVER,JC233691,600413,04/22/2019 11:10:00 AM,,CHICAGO,IL,60654,F,80,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,IMPROPER LANE CHANGE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630333,DRIVER,JC233691,600416,04/22/2019 11:10:00 AM,,CHICAGO,,,M,41,IL,C,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630340,DRIVER,JC233688,600412,04/22/2019 11:10:00 AM,,,,,M,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,IMPROPER LANE CHANGE,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630341,DRIVER,JC233688,600417,04/22/2019 11:10:00 AM,,CHICAGO,IL,60651,M,24,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630328,DRIVER,JC233673,600401,04/22/2019 11:10:00 AM,,CHICAGO,IL,60623,F,0,,,NONE PRESENT,NOT APPLICABLE,NONE,INCAPACITATING INJURY,,,,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630329,DRIVER,JC233673,600428,04/22/2019 11:10:00 AM,,CICERO,IL,60804,F,35,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,"REPORTED, NOT EVIDENT",,,,NONE,NOT OBSCURED,NORMAL,,,,TEST REFUSED,,
O630401,DRIVER,JC233850,600483,04/22/2019 11:00:00 AM,,CHICAGO,IL,60649,F,22,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,WRONG WAY/SIDE,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
P142709,PASSENGER,JC233850,600483,04/22/2019 11:00:00 AM,6,,,,F,,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O630402,DRIVER,JC233850,600489,04/22/2019 11:00:00 AM,,CHICAGO,IL,60649,M,32,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630338,DRIVER,JC233720,600411,04/22/2019 11:00:00 AM,,ALSIP,IL,60803,M,78,,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630427,DRIVER,JC233646,600512,04/22/2019 11:00:00 AM,,NORTH RIVERSIDE,IL,60546,M,54,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NA,,,FOLLOWED TOO CLOSELY,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630428,DRIVER,JC233646,600524,04/22/2019 11:00:00 AM,,DOLTON,IL,60419,F,59,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,"REPORTED, NOT EVIDENT",ST ANTHONY,AMBULANCE 67,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630315,DRIVER,JC233674,600397,04/22/2019 10:59:00 AM,,CHICAGO,IL,60639,M,56,IL,B,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,REFUSED MEDICAL ASSISTANCE,CFD,,IMPROPER PASSING,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630838,DRIVER,JC233678,600901,04/22/2019 10:51:00 AM,,WHEATON,IL,60187,M,58,,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
P142812,PASSENGER,JC233678,600901,04/22/2019 10:51:00 AM,3,,,,F,,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O630839,DRIVER,JC233678,600902,04/22/2019 10:51:00 AM,,WILLOW SPRINGS,IL,60480,F,38,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
P142813,PASSENGER,JC233678,600902,04/22/2019 10:51:00 AM,3,WILLOW SPRINGS,IL,60480,,,,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O630303,DRIVER,JC233641,600386,04/22/2019 10:42:00 AM,,LAS VEGAS,NV,89128,M,58,NV,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,,,IMPROPER TURN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630304,DRIVER,JC233641,600391,04/22/2019 10:42:00 AM,,ELMWOOD PARK,IL,60707,M,29,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,,,UNKNOWN,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630293,DRIVER,JC233629,600371,04/22/2019 10:40:00 AM,,CHICAGO,IL,60645,M,56,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,IMPROPER PASSING,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630294,DRIVER,JC233629,600375,04/22/2019 10:40:00 AM,,CHICAGO,IL,60645,M,53,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O636986,DRIVER,JC234216,606694,04/22/2019 10:30:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O636987,DRIVER,JC234216,606695,04/22/2019 10:30:00 AM,,CHICAGO,IL,60632,F,42,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,OTHER,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630335,DRIVER,JC233592,600908,04/22/2019 10:24:00 AM,,CHICAGO,IL,60616,F,37,IL,B,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630334,DRIVER,JC233592,600912,04/22/2019 10:24:00 AM,,,,,F,,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FOLLOWED TOO CLOSELY,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630284,DRIVER,JC233589,600365,04/22/2019 10:16:00 AM,,CHICAGO,IL,60659,M,,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P142690,PASSENGER,JC233589,600365,04/22/2019 10:16:00 AM,3,CHICAGO,IL,60659,M,19,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O630285,DRIVER,JC233589,600368,04/22/2019 10:16:00 AM,,PARK RIDGE,IL,60068,F,62,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P142691,PASSENGER,JC233589,600368,04/22/2019 10:16:00 AM,3,NILES,IL,60714,M,66,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NONINCAPACITATING INJURY,,CFD AMBU 40,,,,,,,,,,
O630877,DRIVER,JC233608,600941,04/22/2019 10:15:00 AM,,CHICAGO,IL,60620,M,55,IL,D,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,FOLLOWED TOO CLOSELY,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630878,DRIVER,JC233608,600946,04/22/2019 10:15:00 AM,,CHICAGO,IL,60619,F,33,IL,D,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O631730,DRIVER,JC236568,601732,04/22/2019 10:00:00 AM,,CHICAGO,IL,60634,M,47,IL,D,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630938,DRIVER,JC234894,600995,04/22/2019 10:00:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,IMPROPER BACKING,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630939,DRIVER,JC234894,601001,04/22/2019 10:00:00 AM,,CHICAGO,IL,60617,F,71,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P142832,PASSENGER,JC234894,601001,04/22/2019 10:00:00 AM,2,NEWARK,NJ,,F,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P142833,PASSENGER,JC234894,601001,04/22/2019 10:00:00 AM,2,NEWARK,NJ,,F,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P142834,PASSENGER,JC234894,601001,04/22/2019 10:00:00 AM,2,NEWARK,NJ,,F,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P142835,PASSENGER,JC234894,601001,04/22/2019 10:00:00 AM,2,NEWARK,NJ,,F,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P142836,PASSENGER,JC234894,601001,04/22/2019 10:00:00 AM,2,NEWARK,NJ,,F,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P142837,PASSENGER,JC234894,601001,04/22/2019 10:00:00 AM,2,NEWARK,NJ,,F,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P142838,PASSENGER,JC234894,601001,04/22/2019 10:00:00 AM,2,NEWARK,NJ,,F,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O630747,DRIVER,JC234479,600811,04/22/2019 10:00:00 AM,,CHICAGO,IL,60640,M,,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
P142733,PASSENGER,JC233943,600592,04/22/2019 10:00:00 AM,3,CHICAGO,IL,,F,24,,,NONE PRESENT,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P142745,PASSENGER,JC233943,600592,04/22/2019 10:00:00 AM,1,CHICAGO,IL,60620,M,56,,,NONE PRESENT,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O630476,DRIVER,JC233943,600601,04/22/2019 10:00:00 AM,,CHICAGO,IL,60649,M,51,IL,D,NONE PRESENT,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630446,DRIVER,JC233907,600514,04/22/2019 10:00:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630447,DRIVER,JC233907,600527,04/22/2019 10:00:00 AM,,SKOKIE,IL,60076,F,72,IL,D,SAFETY BELT USED,DID NOT DEPLOY,UNKNOWN,NO INDICATION OF INJURY,,,,NONE,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O630268,DRIVER,JC233583,600350,04/22/2019 10:00:00 AM,,CHICAGO,IL,60657,M,48,IL,D,NONE PRESENT,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,FOLLOWED TOO CLOSELY,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630269,DRIVER,JC233583,600358,04/22/2019 10:00:00 AM,,NORTHFIELD,IL,60093,F,24,IL,D,NONE PRESENT,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630711,DRIVER,JC234430,600773,04/22/2019 09:54:00 AM,,CHICAGO,IL,60644,M,31,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,NOT OBSCURED,UNKNOWN,,,,TEST NOT OFFERED,,
O630712,DRIVER,JC234430,600792,04/22/2019 09:54:00 AM,,,,,M,,,,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,NOT OBSCURED,UNKNOWN,,,,TEST NOT OFFERED,,
O630266,DRIVER,JC233579,600345,04/22/2019 09:50:00 AM,,CHICAGO,IL,60656,M,42,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630267,DRIVER,JC233579,600352,04/22/2019 09:50:00 AM,,CHICAGO,IL,60629,M,41,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630272,DRIVER,JC233570,600351,04/22/2019 09:45:00 AM,,LINCOLNWOOD,IL,60712,F,72,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,REFUSED,NONE,,OTHER,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630273,DRIVER,JC233570,600354,04/22/2019 09:45:00 AM,,CHICAGO,IL,60646,M,77,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,REFUSED,NONE,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630256,DRIVER,JC233557,600334,04/22/2019 09:43:00 AM,,,,,M,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O630257,DRIVER,JC233557,600342,04/22/2019 09:43:00 AM,,DOLTON,IL,60419,F,30,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630297,DRIVER,JC233576,600377,04/22/2019 09:42:00 AM,,CHICAGO,IL,60613,F,36,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630298,DRIVER,JC233576,600380,04/22/2019 09:42:00 AM,,CHICAGO,IL,60651,F,30,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O630299,DRIVER,JC233576,600382,04/22/2019 09:42:00 AM,,CROFTON,MD,21114-1147,F,55,MD,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
